,user_name,user_id,video_id,video_desc,video_time,video_length,video_link,n_likes,n_shares,n_comments,n_plays,trending
3925,youneszarou,6.72E+18,6.93E+18,Bananas are slippery fruit #yzfamily #tutorial #fürdich #fyp #foryoupage,1613905596,9,https://www.tiktok.com/@youneszarou/video/6931671657337605382?lang=en,300000,311,1534,4100000,0
3926,youneszarou,6.72E+18,6.93E+18,Tutorial #yzfamily #tutorial #fürdich #fyp #foryoupage,1613819244,21,https://www.tiktok.com/@youneszarou/video/6931300803156217093?lang=en,749000,478,2063,8400000,0
3927,youneszarou,6.72E+18,6.93E+18,A apple a day keeps the doctor away #yzfamily #fürdich #fyp,1613819233,12,https://www.tiktok.com/@youneszarou/video/6931300748957469958?lang=en,330400,185,1881,3500000,0
3928,youneszarou,6.72E+18,6.93E+18,Dare to look outside the frame-might be fresh and colorful there @kauflanddeutschland #yzfamily #yzkl #werbung #kaufland #fürdich,1613732615,11,https://www.tiktok.com/@youneszarou/video/6930928694844296454?lang=en,595100,807,2235,12900000,0
3929,youneszarou,6.72E+18,6.93E+18,Tutorial #yzfamily #tutorial #fürdich #fyp #foryoupage,1613646680,15,https://www.tiktok.com/@youneszarou/video/6930559602304027909?lang=en,1600000,1250,4963,13000000,0
3930,youneszarou,6.72E+18,6.93E+18,Does it make you feel dizzy? #yzfamily #fürdich #fyp,1613646663,12,https://www.tiktok.com/@youneszarou/video/6930559525950950662?lang=en,623700,1538,3159,4100000,0
3931,youneszarou,6.72E+18,6.93E+18,No strings attached since I‘m the puppet player #yzfamily #tutorial #fürdich #fyp,1613575119,11,https://www.tiktok.com/@youneszarou/video/6930252308001377542?lang=en,591800,534,1417,7300000,0
3932,youneszarou,6.72E+18,6.93E+18,Is this a dream? #yzfamily #fürdich #fyp,1613495445,11,https://www.tiktok.com/@youneszarou/video/6929910121925561605?lang=en,433100,238,2344,4400000,0
3933,youneszarou,6.72E+18,6.93E+18,My candy is just as colourful as I am 🍭 #yzfamily #tutorial #fürdich #foryoupage #fyp,1613412848,10,https://www.tiktok.com/@youneszarou/video/6929555374567689478?lang=en,373300,735,1736,3100000,0
3934,youneszarou,6.72E+18,6.93E+18,Did you know about this egg-hack? #yzfamily #tutorial #lifehack #fürdich,1613300982,16,https://www.tiktok.com/@youneszarou/video/6929074859012132101?lang=en,308800,385,2128,3000000,0
3935,youneszarou,6.72E+18,6.93E+18,Spread your wings and fly #yzfamily #tutorial #fürdich #foryoupage #fyp,1613214291,9,https://www.tiktok.com/@youneszarou/video/6928702519849880837?lang=en,278100,472,1853,2400000,0
3936,youneszarou,6.72E+18,6.93E+18,Behind the scenes #yzfamily #tutorial #fürdich #foryoupage #fyp,1613129373,15,https://www.tiktok.com/@youneszarou/video/6928337779441093894?lang=en,788300,691,2596,10400000,0
3937,youneszarou,6.72E+18,6.93E+18,Tutorial #yzfamily #tutorial #fürdich #foryoupage #fyp,1613129338,17,https://www.tiktok.com/@youneszarou/video/6928337641880440069?lang=en,261200,106,631,3000000,0
3938,youneszarou,6.72E+18,6.93E+18,We lose and find ourselves in books #yzfamily #fürdich #fyp,1613129311,12,https://www.tiktok.com/@youneszarou/video/6928337526742600965?lang=en,429400,631,1806,3400000,0
3939,youneszarou,6.72E+18,6.93E+18,The key to life is happiness #yzfamily #tutorial #fürdich #foryoupage #fyp,1613041151,10,https://www.tiktok.com/@youneszarou/video/6927958846396779781?lang=en,267900,376,1157,2400000,0
3940,youneszarou,6.72E+18,6.93E+18,Tutorial #yzfamily #tutorial #fürdich #foryoupage #foryou #fyp,1612955370,16,https://www.tiktok.com/@youneszarou/video/6927590428040613125?lang=en,531500,315,1607,6400000,0
3941,youneszarou,6.72E+18,6.93E+18,it’s magic? 😯 #yzfamily #fürdich #fyp,1612955299,10,https://www.tiktok.com/@youneszarou/video/6927590123471260934?lang=en,370900,233,2527,3500000,0
3942,youneszarou,6.72E+18,6.93E+18,Color is the language of dreams #yzfamily #tutorial #fürdich,1612870713,9,https://www.tiktok.com/@youneszarou/video/6927226848648678661?lang=en,308900,468,1374,2600000,0
3943,youneszarou,6.72E+18,6.93E+18,Tutorial #yzfamily #tutorial #fürdich #foryoupage #foryou #fyp,1612782176,22,https://www.tiktok.com/@youneszarou/video/6926846576233041157?lang=en,565300,435,1467,6600000,0
3944,youneszarou,6.72E+18,6.93E+18,I‘m your genie in the cup #yzfamily #fyp #fürdich,1612782164,9,https://www.tiktok.com/@youneszarou/video/6926846526417276165?lang=en,330100,217,1139,3100000,0
3945,youneszarou,6.72E+18,6.93E+18,Freedom lies in being bold #yzfamily #tutorial #fyp #foryoupage #fürdich,1612695689,10,https://www.tiktok.com/@youneszarou/video/6926475146484059398?lang=en,495700,770,1780,5500000,0
3946,youneszarou,6.72E+18,6.93E+18,Round 2 of printed my followers out and randomly picked someone to win 100€ congrats @ererpro thx for following me ❤️ Who’s next? #yzfamily #fürdich,1612620040,8,https://www.tiktok.com/@youneszarou/video/6926150263577332998?lang=en,317600,176,3615,2700000,0
3947,youneszarou,6.72E+18,6.93E+18,Keep your friends close and your snacks closer #yzfamily #tutorial #fürdich #fyp #foryoupage,1612525293,10,https://www.tiktok.com/@youneszarou/video/6925743294102179078?lang=en,347900,360,1507,3000000,0
3948,youneszarou,6.72E+18,6.93E+18,Tutorial #yzfamily #tutorial #fürdich #fyp #foryoupage,1612436951,20,https://www.tiktok.com/@youneszarou/video/6925363849080081670?lang=en,387600,292,1643,3800000,0
3949,youneszarou,6.72E+18,6.93E+18,Don’t let anyone dim your light #yzfamily #fyp #fürdich,1612436939,14,https://www.tiktok.com/@youneszarou/video/6925363788308827398?lang=en,897900,1455,8745,12500000,0
3950,youneszarou,6.72E+18,6.92E+18,Some people are worth melting for #yzfamily #tutorial #foryoupage #fyp #fürdich,1612350314,12,https://www.tiktok.com/@youneszarou/video/6924991737425415429?lang=en,1500000,3068,3016,28200000,0
3951,youneszarou,6.72E+18,6.92E+18,That was unexpected #yzfamily #tutorial #foryoupage #fyp #foryou,1612275965,16,https://www.tiktok.com/@youneszarou/video/6924672492036427014?lang=en,473200,834,2529,3900000,0
3952,youneszarou,6.72E+18,6.92E+18,A snowflake ❄️ is winter‘s version of a butterfly 🦋  #yzfamily #tutorial #fyp #foryoupage #foryou,1612178445,13,https://www.tiktok.com/@youneszarou/video/6924253588424297734?lang=en,888000,842,3007,12000000,0
3953,youneszarou,6.72E+18,6.92E+18,Thx for 23M 🥺❤️ #yzfamily #fürdich #fyp,1612112493,12,https://www.tiktok.com/@youneszarou/video/6923970393342627078?lang=en,1000000,1287,18300,8000000,0
3954,youneszarou,6.72E+18,6.92E+18,We are so close to the 23M 🥺❤️ #yzfamily #tutorial #fürdich #foryoupage #fyp,1612004519,10,https://www.tiktok.com/@youneszarou/video/6923506596186180869?lang=en,403000,768,1949,3400000,0
3955,youneszarou,6.72E+18,6.92E+18,Tutorial #yzfamily #tutorial #fürdich #foryoupage #fyp,1611918502,14,https://www.tiktok.com/@youneszarou/video/6923137131548298502?lang=en,1700000,1360,4566,26400000,0
3956,youneszarou,6.72E+18,6.92E+18,You are the universe in ecstatic motion #yzfamily #fürdich #fyp,1611918485,11,https://www.tiktok.com/@youneszarou/video/6923137056474483973?lang=en,802000,1754,3140,5900000,0
3957,youneszarou,6.72E+18,6.92E+18,You’re the ping to my pong #yzfamily #tutorial #fürdich #foryoupage #foryou,1611835533,11,https://www.tiktok.com/@youneszarou/video/6922780804829449478?lang=en,960600,1646,2966,11900000,0
3958,youneszarou,6.72E+18,6.92E+18,Press the plus to stay healthy #yzfamily #fürdich #fyp,1611745620,14,https://www.tiktok.com/@youneszarou/video/6922394596156722437?lang=en,604700,241100,2988,9600000,1
3959,youneszarou,6.72E+18,6.92E+18,Do more of what makes you happy #yzfamily #tutorial #fürdich #fyp #foryoupage,1611659028,12,https://www.tiktok.com/@youneszarou/video/6922022810160205057?lang=en,398200,2875,1703,3900000,0
3960,youneszarou,6.72E+18,6.92E+18,Printed my followers out and randomly picked someone to win 100€ congrats @michal_2115_04 thanks for following me! Who’s next? #yzfamily #fürdich,1611572836,9,https://www.tiktok.com/@youneszarou/video/6921652615688326402?lang=en,1900000,2160,26400,19000000,0
3961,youneszarou,6.72E+18,6.92E+18,Leave a little sparkle wherever you go #yzfamily #tutorial #fürdich #foryoupage #fyp,1611486531,12,https://www.tiktok.com/@youneszarou/video/6921281939592809729?lang=en,663200,1243,1951,9900000,0
3962,youneszarou,6.72E+18,6.92E+18,Do you like my homemade cake? #yzfamily #fürdich #foryoupage,1611400325,16,https://www.tiktok.com/@youneszarou/video/6920911687738494210?lang=en,991400,765,3291,16000000,0
3963,youneszarou,6.72E+18,6.92E+18,Toilet paper is officially back in stock #yzfamily #tutorial #fürdich #foryoupage #fyp,1611313414,13,https://www.tiktok.com/@youneszarou/video/6920538409941372162?lang=en,953100,889,2709,14100000,0
3964,youneszarou,6.72E+18,6.92E+18,Tutorial #yzfamily #tutorial #fürdich #foryoupage #fyp,1611227299,19,https://www.tiktok.com/@youneszarou/video/6920168545976470785?lang=en,621300,316,1456,6000000,0
3965,youneszarou,6.72E+18,6.92E+18,A broken spoon may be a fork in disguise #yzfamily #foryoupage #fürdich,1611227268,15,https://www.tiktok.com/@youneszarou/video/6920168411678952705?lang=en,922600,707,5597,11700000,0
3966,youneszarou,6.72E+18,6.92E+18,Colours are the smile of nature #yzfamily #tutorial #foryoupage #fyp #fürdich,1611141235,15,https://www.tiktok.com/@youneszarou/video/6919798906276547841?lang=en,433500,531,1759,3900000,0
3967,youneszarou,6.72E+18,6.92E+18,Tutorial #yzfamily #tutorial #foryoupage #fyp #fürdich,1611055451,18,https://www.tiktok.com/@youneszarou/video/6919430465233358082?lang=en,670600,395,1375,5600000,0
3968,youneszarou,6.72E+18,6.92E+18,What’s your favourite colour? #yzfamily #fyp #fürdich,1611055412,12,https://www.tiktok.com/@youneszarou/video/6919430297775885569?lang=en,411900,231,1985,4100000,0
3969,youneszarou,6.72E+18,6.92E+18,Imagination is the highest kite one can fly #yzfamily #tutorial #foryoupage #fyp #fürdich,1610967675,11,https://www.tiktok.com/@youneszarou/video/6919053472419581185?lang=en,350600,495,1444,3500000,0
3970,youneszarou,6.72E+18,6.92E+18,Tutorial #yzfamily #tutorial #foryoupage #fyp #fürdich,1610881893,20,https://www.tiktok.com/@youneszarou/video/6918685041878912257?lang=en,1700000,1038,3241,23000000,0
3971,youneszarou,6.72E+18,6.92E+18,"This is a magic trick, please don’t try it at home #yzfamily #fürdich #fyp",1610881839,15,https://www.tiktok.com/@youneszarou/video/6918684807836830977?lang=en,618800,410,3532,5500000,0
3972,youneszarou,6.72E+18,6.92E+18,Thx for 22M 🙏🏽❤️🥺 #yzfamily #tutorial #foryoupage #fyp #fürdich,1610795129,13,https://www.tiktok.com/@youneszarou/video/6918312390157208833?lang=en,846200,1571,2768,11400000,0
3973,youneszarou,6.72E+18,6.92E+18,Behind the scenes #yzfamily #tutorial #foryoupage #fyp #fürdich,1610708899,24,https://www.tiktok.com/@youneszarou/video/6917942036968574209?lang=en,650600,515,4299,7800000,0
3974,youneszarou,6.72E+18,6.92E+18,Vote my new make up 😁 #yzfamily #fürdich #fyp,1610708869,15,https://www.tiktok.com/@youneszarou/video/6917941906810965250?lang=en,889800,2043,8577,11000000,0
3975,youneszarou,6.72E+18,6.92E+18,Lift your wings like an angel #yzfamily #tutorial #fürdich #fyp #foryoupage,1610622389,10,https://www.tiktok.com/@youneszarou/video/6917570476382489857?lang=en,493000,1016,1959,4500000,0
3976,youneszarou,6.72E+18,6.92E+18,Tutorial #yzfamily #tutorial #fürdich #fyp #foryoupage,1610536005,16,https://www.tiktok.com/@youneszarou/video/6917199464398703874?lang=en,473400,278,1045,5000000,0
3977,youneszarou,6.72E+18,6.92E+18,It’s what’s inside that counts #yzfamily #fürdich #fyp,1610535920,10,https://www.tiktok.com/@youneszarou/video/6917199095534750977?lang=en,947600,768,7301,14700000,0
3978,youneszarou,6.72E+18,6.92E+18,The mind is like an umbrella. It’s most useful when open #yzfamily #tutorial #fürdich #fyp #foryoupage,1610449402,13,https://www.tiktok.com/@youneszarou/video/6916827506502814977?lang=en,857700,1385,2211,8600000,0
3979,youneszarou,6.72E+18,6.92E+18,What do you think about the result? #yzfamily #fürdich #fyp #foryoupage,1610368307,18,https://www.tiktok.com/@youneszarou/video/6916479203940535554?lang=en,2000000,11100,35600,20100000,1
3980,youneszarou,6.72E+18,6.92E+18,Are you curious what will happen? #yzfamily #tutorial #fürdich #fyp #foryoupage,1610363389,17,https://www.tiktok.com/@youneszarou/video/6916458082188938498?lang=en,2500000,1956,6125,26900000,0
3981,youneszarou,6.72E+18,6.92E+18,Every path hat it’s puddle #yzfamily #tutorial #fürdich #fyp #foryoupage,1610277809,13,https://www.tiktok.com/@youneszarou/video/6916090520380919042?lang=en,2300000,3605,5127,32600000,0
3982,youneszarou,6.72E+18,6.92E+18,Tutorial #yzfamily #tutorial #fürdich #fyp #foryoupage,1610190053,17,https://www.tiktok.com/@youneszarou/video/6915713609846869249?lang=en,309400,164,1090,3300000,0
3983,youneszarou,6.72E+18,6.92E+18,Nothing is impossible for believers #yzfamily #fürdich #foryoupage,1610190039,10,https://www.tiktok.com/@youneszarou/video/6915713549918620929?lang=en,331600,226,1393,3600000,0
3984,youneszarou,6.72E+18,6.92E+18,"Sleep in the clouds, dream in the sky #yzfamily #tutorial #fürdich #fyp #foryoupage",1610106140,11,https://www.tiktok.com/@youneszarou/video/6915353209603198209?lang=en,1000000,3829,3562,13400000,0
3985,youneszarou,6.72E+18,6.91E+18,Tutorial #yzfamily #tutorial #fürdich #fyp #foryoupage,1610020976,20,https://www.tiktok.com/@youneszarou/video/6914987428914711809?lang=en,608300,483,1512,7900000,0
3986,youneszarou,6.72E+18,6.91E+18,Those who don’t believe in magic will never find it #yzfamily #fürdich #fyp #foryoupage,1610020949,15,https://www.tiktok.com/@youneszarou/video/6914987317430144257?lang=en,1100000,969,7087,11800000,0
3987,youneszarou,6.72E+18,6.91E+18,I‘ll let the racket do the taking #yzfamily #tutorial #fürdich #fyp #foryoupage,1609936120,10,https://www.tiktok.com/@youneszarou/video/6914622977111887106?lang=en,327900,571,1359,3100000,0
3988,youneszarou,6.72E+18,6.91E+18,Tutorial #yzfamily #tutorial #fürdich #fyp #foryoupage,1609845163,29,https://www.tiktok.com/@youneszarou/video/6914232319519788290?lang=en,783500,480,1393,10500000,0
3989,youneszarou,6.72E+18,6.91E+18,An Apple a day keeps the hammer away #yzfamily #fürdich #fyp,1609845124,18,https://www.tiktok.com/@youneszarou/video/6914232154293538050?lang=en,527200,449,2238,4700000,0
3990,youneszarou,6.72E+18,6.91E+18,Color is a power which directly influences the soul #yzfamily #tutorial #fürdich #fyp #foryoupage,1609758092,14,https://www.tiktok.com/@youneszarou/video/6913858337629015298?lang=en,505100,588,1757,3900000,0
3991,youneszarou,6.72E+18,6.91E+18,Tutorial #yzfamily #tutorial #fürdich #fyp #foryoupage #foryou,1609671955,17,https://www.tiktok.com/@youneszarou/video/6913488395821911298?lang=en,495100,224,1428,4400000,0
3992,youneszarou,6.72E+18,6.91E+18,"I don’t get it, why the teddy bear? #yzfamily #fürdich #fyp #foryoupage",1609671932,12,https://www.tiktok.com/@youneszarou/video/6913488298421816578?lang=en,929100,1550,8901,12700000,0
3993,youneszarou,6.72E+18,6.91E+18,Left my footsprints on 🔥 #yzfamily #tutorial #fürdich #fyp #foryoupage,1609588630,13,https://www.tiktok.com/@youneszarou/video/6913130518540193026?lang=en,458000,944,1670,3700000,0
3994,youneszarou,6.72E+18,6.91E+18,"Happy new year 2021 - may all your dreams come true! Because if you can dream it, you can do it! #yzfamily #fyp #fürdich #foryoupage",1609538044,14,https://www.tiktok.com/@youneszarou/video/6912913242310380802?lang=en,2200000,14400,14200,24200000,1
3995,youneszarou,6.72E+18,6.91E+18,Look into my eyes to see the rainbow #yzfamily #tutorial #foryoupage #fyp #fürdich,1609412649,11,https://www.tiktok.com/@youneszarou/video/6912374688064785665?lang=en,412600,827,2124,3400000,0
3996,youneszarou,6.72E+18,6.91E+18,Tutorial #yzfamily #tutorial #foryoupage #fyp #fürdich #foryou,1609326159,23,https://www.tiktok.com/@youneszarou/video/6912003214539787521?lang=en,609400,425,1996,5600000,0
3997,youneszarou,6.72E+18,6.91E+18,Blue is the new orange #yzfamily #fürdich #fyp,1609326118,12,https://www.tiktok.com/@youneszarou/video/6912003040576867585?lang=en,504900,243,2939,3500000,0
3998,youneszarou,6.72E+18,6.91E+18,"New year but not the same story! Lets write the future together, the choice is ours #yzfamily #nextgen #bmw #bmwi #bornelectric #changeyourmindset",1609239723,11,https://www.tiktok.com/@youneszarou/video/6911631975996476674?lang=en,826200,1720,2857,8600000,0
3999,youneszarou,6.72E+18,6.91E+18,It was so cold that my face was frozen and I couldn’t smile anymore. BUT we are so close to the 21M 😍❤️ #yzfamily #fyp #fürdich,1609136938,10,https://www.tiktok.com/@youneszarou/video/6911190512418458882?lang=en,781800,625,4678,8200000,0
4000,youneszarou,6.72E+18,6.91E+18,I live in my own bubble. I’m in Younesland. Come join me #yzfamily #NEXTGen #BMW #BMWi #bornelectric #changeyourmindset,1609067600,13,https://www.tiktok.com/@youneszarou/video/6910892710161435906?lang=en,1200000,2286,3611,17900000,0
4001,youneszarou,6.72E+18,6.91E+18,Tutorial #yzfamily #tutorial #fyp #foryoupage #fürdich #foryou,1608980738,20,https://www.tiktok.com/@youneszarou/video/6910519642427591937?lang=en,497900,309,1269,4100000,0
4002,youneszarou,6.72E+18,6.91E+18,Who knows how I did that without having seen the Tutorial before? #yzfamily #fürdich  #foryoupage,1608980692,12,https://www.tiktok.com/@youneszarou/video/6910519446213758210?lang=en,450300,291,2984,3700000,0
4003,youneszarou,6.72E+18,6.91E+18,"We cannot change the cards we are dealt, just how we play the game #yzfamily #tutorial #fyp #foryoupage #fürdich",1608906675,13,https://www.tiktok.com/@youneszarou/video/6910201546659663105?lang=en,376800,711,1335,3100000,0
4004,youneszarou,6.72E+18,6.91E+18,Tutorial #yzfamily #tutorial #fyp #foryoupage #fürdich #foryou,1608807913,19,https://www.tiktok.com/@youneszarou/video/6909777363374968065?lang=en,930200,837,2239,11700000,0
4005,youneszarou,6.72E+18,6.91E+18,We are made to reach for the stars #yzfamily #fyp #fürdich,1608807893,12,https://www.tiktok.com/@youneszarou/video/6909777280021662978?lang=en,1700000,13400,13300,12500000,1
